Employee_ID,Name,Age,Department,Salary,Experience,City,Performance
-1.61245154965971,-1.116312611302876,-0.949807619836754,0.40824829046386296,-0.9869700371068374,-1.1027603556575882,-1.1858541225631423,1.0289915108550531
-1.3643820804812932,-0.8682431421244593,-0.023745190495918767,-0.5443310539518172,-0.3116747485600541,-0.05012547071170868,-0.6324555320336759,-0.17149858514250876
-1.116312611302876,-0.6201736729460423,0.5936297623979714,-1.4969103983674974,0.46009129549341243,0.6516311192522111,-0.07905694150420946,1.0289915108550531
-0.8682431421244593,0.12403473458920847,-0.6411201433898089,0.40824829046386296,0.0,-0.7518820606756283,-1.1858541225631423,-1.3719886811400708
-0.6201736729460423,0.8682431421244593,2.1370671446326965,1.3608276348795432,1.9071526280936622,1.7042660041980906,0.47434164902525694,-0.17149858514250876
-0.3721042037676254,1.3643820804812932,-1.2584950962836992,-0.5443310539518172,-1.469323814640254,-1.453638650639548,1.5811388300841898,1.0289915108550531
-0.12403473458920847,-1.61245154965971,0.28494228595102633,-1.4969103983674974,0.2671497844800458,0.3007528242702512,1.0277402395547235,-1.3719886811400708
0.12403473458920847,0.3721042037676254,0.9023172388449164,0.40824829046386296,0.942445073026829,1.0025094142341708,-1.1858541225631423,-0.17149858514250876
0.3721042037676254,0.6201736729460423,-0.33243266694286383,1.3608276348795432,-0.5046162595734208,-0.4010037656936685,-0.07905694150420946,1.0289915108550531
0.6201736729460423,-1.3643820804812932,-1.567182572730644,-0.5443310539518172,-1.6622653256536206,-1.453638650639548,0.47434164902525694,-1.3719886811400708
0.8682431421244593,1.61245154965971,1.0966782200474691e-15,0.40824829046386296,1.4247988505602456,1.3533877092161306,-0.6324555320336759,-0.17149858514250876
1.116312611302876,-0.3721042037676254,1.5196921917388067,-1.4969103983674974,0.6530328065067791,1.0025094142341708,1.0277402395547235,1.0289915108550531
1.3643820804812932,-0.12403473458920847,-0.023745190495918767,0.40824829046386296,-0.022262482040004167,-0.05012547071170868,-1.1858541225631423,-1.3719886811400708
1.61245154965971,1.116312611302876,-0.6411201433898089,1.3608276348795432,-0.6975577705867874,-0.7518820606756283,1.5811388300841898,1.0289915108550531
